,str,dex,con,int,wis,cha,ac,hp,perception,fortitude,reflex,will,focus,num_immunities,land_speed,fly,climb,swim,spells_nr_lvl_1,spells_nr_lvl_2,spells_nr_lvl_3,spells_nr_lvl_4,spells_nr_lvl_5,spells_nr_lvl_6,spells_nr_lvl_7,spells_nr_lvl_8,spells_nr_lvl_9,melee_max_bonus,avg_melee_dmg,ranged_max_bonus,avg_ranged_dmg,acid_resistance,all_damage_resistance,bludgeoning_resistance,cold_resistance,electricity_resistance,fire_resistance,mental_resistance,physical_resistance,piercing_resistance,poison_resistance,slashing_resistance,area_damage_weakness,cold_weakness,cold_iron_weakness,evil_weakness,fire_weakness,good_weakness,slashing_weakness,splash_damage_weakness
872,7,3,4,5,4,4,34,260,23,24,23,26,1,3,40.0,140,0,50,0,2,0,0,0,0,0,0,0,28,26.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873,5,3,2,1,3,3,24,95,13,12,15,15,1,0,40.0,0,0,0,5,2,0,1,0,0,0,0,0,17,11.5,15,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
874,-5,5,0,0,2,4,24,75,14,11,18,15,1,6,0.0,30,0,0,0,1,0,0,0,0,0,0,0,18,17.0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,6,3,4,-2,1,0,31,250,21,25,22,20,0,0,40.0,0,30,0,0,0,0,0,0,0,0,0,0,26,22.5,0,0.0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0
876,8,6,6,4,4,7,40,380,30,31,29,27,1,0,40.0,40,0,0,0,0,0,4,0,2,0,0,0,35,29.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0
877,4,3,4,-4,2,-1,16,22,5,9,6,5,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,7,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878,0,5,2,-5,0,-4,21,55,11,10,13,8,0,2,25.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,3,0,0,0,0,0,7,0,7,5,0,0,0,0,0,0,5
879,7,4,5,3,4,5,34,235,25,26,20,23,1,0,35.0,100,0,0,5,6,1,0,4,0,1,0,0,28,29.5,25,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,0,0
880,5,-3,4,-5,0,-2,15,70,4,10,3,6,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,11,11.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
881,4,4,4,-5,1,1,19,45,8,9,11,6,0,0,20.0,40,0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
882,6,3,3,4,4,5,34,215,22,20,22,23,1,3,40.0,160,0,40,4,5,2,4,2,0,0,0,0,26,25.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
883,4,2,0,4,3,1,25,120,18,13,15,18,1,4,25.0,0,0,25,1,0,0,0,0,0,0,0,0,16,19.0,0,0.0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
884,7,3,6,3,4,5,37,305,26,28,25,26,1,3,50.0,150,0,0,0,0,0,1,0,0,0,0,0,29,31.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
885,10,2,8,-3,6,1,48,315,34,36,30,34,0,0,50.0,0,0,80,0,0,0,0,0,0,0,0,0,38,44.0,38,40.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
886,4,0,4,-1,2,1,17,38,8,10,5,8,0,0,20.0,0,0,25,0,0,0,0,0,0,0,0,0,10,0.0,6,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,6,3,5,2,4,3,31,215,21,22,20,21,1,3,50.0,120,0,0,0,1,0,0,0,0,0,0,0,24,23.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
888,5,3,4,-4,2,-2,17,36,6,8,7,6,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,9,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
889,4,-2,4,-5,0,-3,19,50,5,11,5,7,0,1,20.0,0,0,0,0,0,0,0,0,0,0,0,0,11,13.5,7,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
890,1,4,0,-2,0,0,16,12,3,3,19,7,1,4,20.0,40,0,0,1,1,0,0,0,0,0,0,0,9,4.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
891,1,3,1,-2,0,0,16,20,3,7,11,4,1,4,20.0,25,0,25,0,1,0,0,0,0,0,0,0,8,4.5,0,0.0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
892,2,4,2,0,2,-1,23,50,10,10,12,8,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,12,7.5,14,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
893,-2,3,0,-5,0,-4,15,12,4,4,7,2,0,2,20.0,0,20,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,2,0,0,0,0,0,5,0,5,5,0,0,0,0,0,0,5
894,3,4,3,-4,1,-2,19,26,7,8,11,6,0,0,20.0,0,20,20,0,0,0,0,0,0,0,0,0,11,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
895,4,-2,3,-5,0,-2,13,50,3,6,3,4,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,9,10.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0
896,8,1,5,-4,3,0,29,180,19,21,15,19,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,22,23.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,1,4,1,1,2,2,16,20,7,4,9,5,0,5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,9,3.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
898,4,7,4,-1,3,0,30,120,18,15,20,16,0,4,0.0,75,0,0,0,0,0,0,0,0,0,0,0,20,23.0,20,17.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
899,1,4,2,0,2,1,16,22,7,5,7,7,1,5,20.0,40,0,0,3,0,0,1,0,0,0,0,0,9,7.0,0,0.0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
900,8,5,6,4,5,5,39,325,30,30,27,29,1,3,60.0,150,0,60,0,1,0,0,0,0,0,0,0,33,27.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
901,-5,6,2,0,7,7,39,250,32,25,29,32,0,5,0.0,60,0,0,0,0,0,0,0,0,0,0,0,32,36.0,0,0.0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,8,4,6,7,6,6,43,360,32,32,30,34,1,3,60.0,200,0,60,3,6,2,3,4,3,2,3,0,35,32.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,7,2,5,1,2,1,29,215,20,22,19,17,1,3,30.0,120,30,0,4,4,3,2,0,0,0,0,0,23,22.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
904,6,5,1,3,5,3,28,155,20,15,21,19,1,2,25.0,40,0,0,1,1,0,2,0,0,0,0,0,21,21.5,21,21.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
905,8,6,6,-2,4,2,37,335,25,27,27,24,0,0,25.0,0,25,0,0,0,0,0,0,0,0,0,0,29,36.0,27,32.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,15,0
906,4,-1,3,-4,2,-1,19,44,9,12,6,7,0,4,30.0,0,0,0,0,0,0,0,0,0,0,0,0,11,11.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
907,5,2,4,0,2,3,23,130,14,16,12,12,1,1,25.0,0,0,0,1,2,1,2,0,0,0,0,0,16,15.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0
908,6,6,5,0,3,0,31,210,20,21,23,19,0,5,70.0,0,0,0,0,0,0,0,0,0,0,0,0,24,36.5,24,17.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
909,6,-1,7,-1,3,-1,27,180,16,23,15,19,0,4,35.0,0,0,0,0,0,0,0,0,0,0,0,0,21,21.0,21,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
910,7,3,6,5,6,4,38,330,29,28,25,28,1,3,50.0,180,0,50,6,5,2,1,3,2,1,0,0,30,31.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0
911,9,5,7,-1,5,5,37,350,27,29,25,27,0,5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,32,35.0,28,35.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
912,6,4,3,3,3,6,27,135,15,13,18,17,1,1,30.0,0,30,30,9,6,3,1,0,0,0,0,0,19,17.0,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
913,2,4,1,0,1,1,18,19,6,6,9,4,0,0,5.0,0,0,30,0,0,0,0,0,0,0,0,0,7,6.5,9,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,5,1,3,-1,3,0,22,75,12,12,10,10,0,3,20.0,50,0,0,0,0,0,0,0,0,0,0,0,14,12.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
915,4,4,3,-4,2,0,16,20,5,8,7,5,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,7,6.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
916,4,3,3,-4,1,-1,21,60,11,13,13,7,0,0,25.0,60,0,0,0,0,0,0,0,0,0,0,0,14,11.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,2,4,1,-4,2,-2,15,24,7,6,9,5,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,9,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,8,3,7,2,3,3,36,330,30,30,26,24,1,3,40.0,160,40,0,4,4,4,2,4,3,0,0,0,31,32.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
919,3,4,2,0,2,3,19,55,12,9,11,7,0,0,40.0,80,0,0,0,0,0,0,0,0,0,0,0,10,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
920,3,4,1,0,3,-1,18,30,9,7,10,7,0,0,25.0,0,0,35,0,0,0,0,0,0,0,0,0,11,7.5,12,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
921,3,5,4,3,3,5,32,150,19,17,20,20,1,0,25.0,0,30,0,0,1,2,4,2,0,0,0,0,23,22.0,0,0.0,0,0,0,0,0,0,10,5,0,0,0,0,0,0,0,0,0,0,0
922,7,4,5,1,4,2,34,215,23,23,24,22,1,5,25.0,0,0,0,3,1,1,1,0,0,0,1,0,26,25.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,4,-2,5,-5,0,-5,19,35,9,12,5,5,0,13,20.0,0,0,0,0,0,0,0,0,0,0,0,0,11,10.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,3,3,2,0,2,-1,18,20,7,5,6,5,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,8,7.5,8,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,-2,4,3,0,2,0,20,23,8,7,10,6,1,14,20.0,0,0,0,0,0,2,0,0,0,0,0,0,10,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,10,6,9,-3,6,1,39,275,34,33,30,30,0,6,40.0,0,25,50,0,0,0,0,0,0,0,0,0,35,40.0,0,0.0,20,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927,5,5,4,-1,3,0,28,165,16,18,20,15,0,5,60.0,0,0,0,0,0,0,0,0,0,0,0,0,20,29.0,20,15.0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0
928,4,3,4,0,2,1,18,30,10,10,9,6,0,1,30.0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.5,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
929,7,4,5,2,5,3,31,200,22,25,24,21,1,0,60.0,120,0,0,0,0,0,0,0,0,2,0,0,24,28.0,0,0.0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
930,1,2,2,-4,1,-1,15,8,6,5,7,4,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,6,3.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
931,5,1,4,-4,2,0,22,75,11,13,12,9,0,0,30.0,0,30,0,0,0,0,0,0,0,0,0,0,16,14.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,9,8,9,8,9,8,46,335,37,37,32,35,1,1,35.0,50,0,0,0,1,1,3,0,2,1,1,2,40,46.0,0,0.0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,15,0,0
933,6,1,3,5,4,4,27,135,18,16,14,19,1,0,35.0,40,0,0,0,2,2,3,1,0,0,0,0,20,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,-1,3,0,2,1,4,17,25,5,4,7,7,1,0,25.0,0,0,0,3,0,0,0,0,0,0,0,0,7,2.5,0,0.0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
935,-1,3,0,2,1,4,17,25,5,4,7,7,1,0,25.0,0,0,0,3,0,0,0,0,0,0,0,0,7,2.5,0,0.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,-2,4,3,0,2,0,20,23,8,7,10,6,1,14,20.0,0,0,0,0,0,2,0,0,0,0,0,0,10,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
937,8,7,9,6,5,6,40,315,32,32,30,26,1,2,0.0,100,0,0,0,0,0,1,0,0,0,1,0,33,32.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,15,0,0,0
938,4,4,1,-1,2,1,19,25,8,7,10,6,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,8.5,0,0.0,0,0,0,5,5,5,0,0,5,0,5,0,0,0,0,0,0,0,0
939,6,2,4,-3,2,0,27,135,16,18,16,14,0,0,25.0,40,0,0,0,0,0,0,0,0,0,0,0,20,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,4,2,3,-1,1,0,16,21,6,8,7,4,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,9,6.5,7,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,0,3,0,1,1,4,16,20,6,3,6,8,1,0,25.0,0,0,25,3,1,0,0,0,0,0,0,0,8,3.5,0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0
942,7,4,5,-3,2,-1,23,90,17,15,12,10,0,0,25.0,0,0,25,0,0,0,0,0,0,0,0,0,16,14.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,-2,4,3,0,2,0,20,23,8,7,10,6,1,14,20.0,0,0,0,0,0,2,0,0,0,0,0,0,10,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
944,-3,4,0,7,-2,5,38,220,19,23,27,23,1,5,0.0,30,0,0,0,1,0,2,0,1,1,0,1,27,20.5,0,0.0,0,0,0,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0
945,0,3,2,-4,1,1,16,20,6,5,7,4,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,8,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
946,4,3,4,-4,1,-1,19,45,10,9,12,6,0,0,10.0,0,0,40,0,0,0,0,0,0,0,0,0,11,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,6,2,3,-4,2,0,23,110,14,15,12,10,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,16,15.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
948,7,2,6,-4,2,0,25,190,17,21,13,15,0,0,0.0,20,0,0,0,0,0,0,0,0,0,0,0,20,22.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0
949,9,4,5,5,5,7,45,410,32,34,31,34,1,3,60.0,180,0,0,1,0,0,0,0,0,0,0,0,37,35.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0
950,6,2,4,-3,2,0,27,135,16,18,16,14,0,0,25.0,40,0,0,0,0,0,0,0,0,0,0,0,20,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
951,7,3,5,-5,2,-4,26,175,17,20,16,15,0,0,30.0,0,0,40,0,0,0,0,0,0,0,0,0,22,24.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,4,3,3,-1,2,2,17,36,8,11,9,6,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,11,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,3,2,3,-4,1,-2,18,30,7,9,8,5,0,0,30.0,0,0,30,0,0,0,0,0,0,0,0,0,11,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
954,8,5,7,-5,3,-4,30,220,22,25,21,17,0,0,45.0,0,30,0,0,0,0,0,0,0,0,0,0,24,25.0,22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,4,-5,5,-5,0,-5,10,90,5,12,0,5,0,5,15.0,0,0,0,0,0,0,0,0,0,0,0,0,11,3.5,0,0.0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
956,-5,3,0,6,3,6,27,135,17,16,19,22,1,6,0.0,25,0,0,1,2,2,2,2,0,0,0,0,21,21.0,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957,6,4,3,-5,0,-5,27,150,15,20,19,15,0,14,25.0,0,0,0,0,0,0,0,0,0,0,0,0,22,17.0,20,0.0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0
958,5,7,3,-4,2,-1,30,130,18,17,21,16,0,0,25.0,0,30,0,0,0,0,0,0,0,0,0,0,21,29.0,23,18.0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
959,8,4,5,2,5,5,36,200,29,28,23,24,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,29,33.5,0,0.0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,1,4,2,-3,1,1,20,17,8,7,9,4,0,0,5.0,0,0,30,0,0,0,0,0,0,0,0,0,9,4.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961,2,4,2,-1,2,0,17,20,5,5,9,7,1,0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,7,4.5,9,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962,7,-1,4,-5,0,-5,30,175,17,24,18,19,0,14,20.0,0,0,0,0,0,0,0,0,0,0,0,0,24,24.0,0,0.0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0
963,4,1,3,0,1,0,21,60,7,13,11,9,0,0,25.0,0,0,35,0,0,0,0,0,0,0,0,0,14,10.5,11,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
964,1,4,1,-4,3,-3,15,11,10,6,9,6,0,2,5.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,6,0,0,0,0,0,6,0,3,3,0,0,0,0,0,0,3
965,2,4,2,0,0,1,19,26,6,6,10,6,1,1,30.0,0,0,0,0,2,0,0,0,0,0,0,0,10,7.5,10,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
966,3,4,2,1,2,3,18,30,8,6,10,8,0,5,30.0,0,0,0,0,0,0,0,0,0,0,0,0,11,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
967,9,5,8,7,8,5,46,450,36,37,34,39,1,3,60.0,200,0,60,6,5,2,1,3,2,4,2,2,38,39.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0
968,10,3,9,4,9,9,45,350,36,38,32,38,0,0,40.0,50,0,0,0,0,0,0,0,0,0,0,0,40,40.0,0,0.0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969,5,3,3,-4,2,-2,19,45,9,10,8,7,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,12,10.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
970,2,4,1,0,2,0,21,56,10,9,12,10,0,1,25.0,0,0,0,0,0,0,0,0,0,0,0,0,12,8.5,14,8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,7,0,4,-4,2,-1,26,140,16,18,12,14,0,0,30.0,0,0,0,0,0,0,0,0,0,0,0,0,19,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,6,2,4,-4,1,-4,21,60,11,12,10,9,0,0,0.0,0,0,40,0,0,0,0,0,0,0,0,0,14,14.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
973,6,3,6,-4,2,0,26,150,16,20,17,14,0,0,40.0,0,0,30,0,0,0,0,0,0,0,0,0,20,18.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
974,5,4,6,4,5,3,28,170,18,19,17,18,1,1,25.0,0,0,0,6,2,3,4,3,4,1,1,1,20,22.5,0,0.0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,0,0,0,0,0
975,6,2,4,0,1,0,27,150,16,18,14,14,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,21,23.0,18,19.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
976,-2,4,3,0,2,0,20,23,8,7,10,6,1,14,20.0,0,0,0,1,0,1,0,0,0,0,0,0,10,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
977,6,1,5,-4,3,0,21,70,13,13,7,11,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,14,12.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
978,4,2,1,-1,1,2,19,32,11,7,6,7,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,10,6.5,8,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
979,-2,4,1,1,3,3,17,25,8,4,7,6,1,0,25.0,50,0,0,3,0,0,2,0,0,0,0,0,9,2.5,9,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
980,4,2,3,-4,1,-2,19,45,8,12,9,6,0,0,30.0,0,30,0,0,0,0,0,0,0,0,0,0,11,8.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
981,0,4,2,4,2,1,21,60,10,11,13,9,0,0,25.0,0,0,0,0,0,0,0,0,0,0,0,0,12,2.5,13,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
982,7,-1,8,0,3,-1,32,215,20,26,17,21,0,4,25.0,0,0,0,0,0,0,0,0,0,0,0,0,24,24.0,24,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
983,-5,4,0,-2,2,3,20,40,10,8,14,12,0,6,0.0,30,0,0,0,0,0,0,0,0,0,0,0,15,10.0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,6,3,5,-1,3,1,27,135,15,17,15,13,0,2,20.0,50,0,0,0,0,0,0,0,0,0,0,0,20,19.0,0,0.0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0
985,6,2,3,2,4,4,31,200,20,20,17,21,1,3,40.0,100,0,0,1,0,0,0,0,0,0,0,0,23,21.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0
986,3,2,3,-4,2,0,14,16,4,7,4,4,0,0,35.0,0,0,0,0,0,0,0,0,0,0,0,0,5,5.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
987,6,2,4,-3,2,0,27,135,16,18,16,14,0,0,25.0,40,0,0,0,0,0,0,0,0,0,0,0,20,16.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
988,5,3,3,-5,2,0,20,40,9,10,12,7,0,0,25.0,20,25,0,0,0,0,0,0,0,0,0,0,12,11.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989,4,4,3,1,3,-1,19,45,10,10,11,8,0,0,25.0,0,25,0,0,0,0,0,0,0,0,0,0,11,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
990,2,4,3,-5,0,-4,18,30,9,8,11,5,0,2,30.0,0,30,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,5,0,0,0,0,0,5,0,2,5,0,0,0,0,0,0,5
991,4,1,4,0,3,2,18,50,10,11,6,10,0,5,25.0,0,0,0,0,0,0,0,0,0,0,0,0,12,7.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
992,4,1,3,0,0,-2,16,40,6,7,7,4,0,0,20.0,0,0,40,0,0,0,0,0,0,0,0,0,10,9.0,7,7.5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,6,1,6,1,3,1,29,215,21,20,15,21,0,0,10.0,0,10,0,0,0,0,0,0,0,0,0,0,23,0.0,0,0.0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,10,0,0,0
994,7,2,5,-3,1,-2,25,120,14,18,15,10,0,2,35.0,0,0,0,0,0,0,0,0,0,0,0,0,18,15.5,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
995,7,1,6,-2,4,-1,32,235,22,25,19,22,0,0,40.0,0,0,0,0,0,0,0,0,0,0,0,0,25,20.5,23,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
996,4,3,3,0,-1,2,19,45,6,10,8,6,1,0,20.0,0,0,0,0,2,0,0,0,0,0,0,0,11,9.5,10,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
